Data,y,ds,unique_id
2004-05-06,-0.032679350593423084,2004-05-06,Fechamento
2004-05-07,-0.019820240615452178,2004-05-07,Fechamento
2004-05-08,-0.0014129520306249254,2004-05-08,Fechamento
2004-05-09,-0.005647734468274823,2004-05-09,Fechamento
2004-05-10,-0.040848836700274394,2004-05-10,Fechamento
2004-05-11,0.06434771161308772,2004-05-11,Fechamento
2004-05-12,0.0011781136641939582,2004-05-12,Fechamento
2004-05-13,0.01639233132472162,2004-05-13,Fechamento
2004-05-14,0.01924369812963711,2004-05-14,Fechamento
2004-05-15,0.012062603606273203,2004-05-15,Fechamento
2004-05-16,0.025290463682910103,2004-05-16,Fechamento
2004-05-17,-0.01897340733973385,2004-05-17,Fechamento
2004-05-18,0.02825763862661068,2004-05-18,Fechamento
2004-05-19,0.011521234553364845,2004-05-19,Fechamento
2004-05-20,-0.01663836292998333,2004-05-20,Fechamento
2004-05-21,0.010043265095514453,2004-05-21,Fechamento
2004-05-22,0.00284207360115456,2004-05-22,Fechamento
2004-05-23,0.008295943836376662,2004-05-23,Fechamento
2004-05-24,0.02307708563421418,2004-05-24,Fechamento
2004-05-25,0.009111632503754574,2004-05-25,Fechamento
2004-05-26,0.004359216738541338,2004-05-26,Fechamento
2004-05-27,0.029064531441817643,2004-05-27,Fechamento
2004-05-28,-0.009286039497083731,2004-05-28,Fechamento
2004-05-29,0.011265285364248801,2004-05-29,Fechamento
2004-05-30,0.008312335296757456,2004-05-30,Fechamento
2004-05-31,-0.011244283741993932,2004-05-31,Fechamento
2004-06-01,-0.004033658841176013,2004-06-01,Fechamento
2004-06-02,0.0016810010354650906,2004-06-02,Fechamento
2004-06-03,-0.019914798313163562,2004-06-03,Fechamento
2004-06-04,0.016471385231561886,2004-06-04,Fechamento
2004-06-05,-0.003408070925861306,2004-06-05,Fechamento
2004-06-06,-0.0014490177218281497,2004-06-06,Fechamento
2004-06-07,0.021676833267478823,2004-06-07,Fechamento
2004-06-08,-0.016649720055763595,2004-06-08,Fechamento
2004-06-09,-0.026047591583824747,2004-06-09,Fechamento
2004-06-10,-0.007006826124036507,2004-06-10,Fechamento
2004-06-11,-0.005757949132513929,2004-06-11,Fechamento
2004-06-12,-0.006694606876155862,2004-06-12,Fechamento
2004-06-13,-0.016151753590700757,2004-06-13,Fechamento
2004-06-14,-0.019409987876029877,2004-06-14,Fechamento
2004-06-15,0.026969251745905254,2004-06-15,Fechamento
2004-06-16,0.017098105878061265,2004-06-16,Fechamento
2004-06-17,-0.009430224507148477,2004-06-17,Fechamento
2004-06-18,-0.0033879007652797277,2004-06-18,Fechamento
2004-06-19,0.0023678488951016873,2004-06-19,Fechamento
2004-06-20,0.0078123080878845785,2004-06-20,Fechamento
2004-06-21,-0.004368748867598082,2004-06-21,Fechamento
2004-06-22,-0.008006236777075237,2004-06-22,Fechamento
2004-06-23,0.026879062789962216,2004-06-23,Fechamento
2004-06-24,-0.007219154724850796,2004-06-24,Fechamento
2004-06-25,0.00013332690839140682,2004-06-25,Fechamento
2004-06-26,0.0014836498657659013,2004-06-26,Fechamento
2004-06-27,0.0029467495491068973,2004-06-27,Fechamento
2004-06-28,-0.021430417734950247,2004-06-28,Fechamento
2004-06-29,0.017904059601716593,2004-06-29,Fechamento
2004-06-30,0.009775416282327587,2004-06-30,Fechamento
2004-07-01,0.004168495157253815,2004-07-01,Fechamento
2004-07-02,0.005810920042508716,2004-07-02,Fechamento
2004-07-03,0.003245694669771293,2004-07-03,Fechamento
2004-07-04,0.009414722770951678,2004-07-04,Fechamento
2004-07-05,-0.0005806921973858792,2004-07-05,Fechamento
2004-07-06,-0.025926315345494277,2004-07-06,Fechamento
2004-07-07,-0.004332356469807674,2004-07-07,Fechamento
2004-07-08,-0.016296519617117422,2004-07-08,Fechamento
2004-07-09,-0.011783970907451313,2004-07-09,Fechamento
2004-07-10,-0.011783970907451313,2004-07-10,Fechamento
2004-07-11,-0.015518397144139792,2004-07-11,Fechamento
2004-07-12,0.027675083090883845,2004-07-12,Fechamento
2004-07-13,0.0029006156163142727,2004-07-13,Fechamento
2004-07-14,-0.0038112943673178634,2004-07-14,Fechamento
2004-07-15,0.011186847182654613,2004-07-15,Fechamento
2004-07-16,0.010818006206671171,2004-07-16,Fechamento
2004-07-17,0.009753851545841208,2004-07-17,Fechamento
2004-07-18,0.0052735436595805485,2004-07-18,Fechamento
2004-07-19,-0.019161829395815566,2004-07-19,Fechamento
2004-07-20,0.007790812019765614,2004-07-20,Fechamento
2004-07-21,-0.025879610249440965,2004-07-21,Fechamento
2004-07-22,-0.003905200838538292,2004-07-22,Fechamento
2004-07-23,-0.007987364533852404,2004-07-23,Fechamento
2004-07-24,-0.009828638599576323,2004-07-24,Fechamento
2004-07-25,-0.007495340900516512,2004-07-25,Fechamento
2004-07-26,-0.013301397058511188,2004-07-26,Fechamento
2004-07-27,0.01614001460565495,2004-07-27,Fechamento
2004-07-28,0.017208129298118546,2004-07-28,Fechamento
2004-07-29,0.0006112007899234939,2004-07-29,Fechamento
2004-07-30,0.0023769700883149447,2004-07-30,Fechamento
2004-07-31,0.00460698354470015,2004-07-31,Fechamento
2004-08-01,0.009084078695502984,2004-08-01,Fechamento
2004-08-02,0.0035229536221366153,2004-08-02,Fechamento
2004-08-03,-0.0030714736459609426,2004-08-03,Fechamento
2004-08-04,-0.00904012685695088,2004-08-04,Fechamento
2004-08-05,-0.03505262092086925,2004-08-05,Fechamento
2004-08-06,0.015631527764508935,2004-08-06,Fechamento
2004-08-07,-0.005601948007427105,2004-08-07,Fechamento
2004-08-08,-0.007883173414818034,2004-08-08,Fechamento
2004-08-09,-0.016451322334248175,2004-08-09,Fechamento
2004-08-10,0.021579859486419828,2004-08-10,Fechamento
2004-08-11,-0.00869172346750613,2004-08-11,Fechamento
2004-08-12,0.0006427014408050269,2004-08-12,Fechamento
2004-08-13,-0.004931464022004395,2004-08-13,Fechamento
2004-08-14,-0.001570389779306769,2004-08-14,Fechamento
2004-08-15,0.0021498433594285826,2004-08-15,Fechamento
2004-08-16,0.018577539281840583,2004-08-16,Fechamento
2004-08-17,0.014590211143097331,2004-08-17,Fechamento
2004-08-18,0.03080792055732129,2004-08-18,Fechamento
2004-08-19,0.0047576313700794515,2004-08-19,Fechamento
2004-08-20,0.007575801674794658,2004-08-20,Fechamento
2004-08-21,0.015261820805426662,2004-08-21,Fechamento
2004-08-22,0.014432891186323182,2004-08-22,Fechamento
2004-08-23,-0.02068488485022435,2004-08-23,Fechamento
2004-08-24,-0.00376946574890491,2004-08-24,Fechamento
2004-08-25,0.0014252417498612502,2004-08-25,Fechamento
2004-08-26,-0.024037756308065372,2004-08-26,Fechamento
2004-08-27,-0.003212115796031423,2004-08-27,Fechamento
2004-08-28,-0.01005579619067296,2004-08-28,Fechamento
2004-08-29,-0.007398524025785114,2004-08-29,Fechamento
2004-08-30,0.007091892463919169,2004-08-30,Fechamento
2004-08-31,-0.008178046784234283,2004-08-31,Fechamento
2004-09-01,-0.015618827072772401,2004-09-01,Fechamento
2004-09-02,0.005407829657872121,2004-09-02,Fechamento
2004-09-03,-0.01076338263466381,2004-09-03,Fechamento
2004-09-04,-0.00441210687397584,2004-09-04,Fechamento
2004-09-05,-0.007288106708449593,2004-09-05,Fechamento
2004-09-06,0.0054621443664992775,2004-09-06,Fechamento
2004-09-07,3.553046323586292e-05,2004-09-07,Fechamento
2004-09-08,0.0038339664491116032,2004-09-08,Fechamento
2004-09-09,-0.008976604263998933,2004-09-09,Fechamento
2004-09-10,-0.011018566348490744,2004-09-10,Fechamento
2004-09-11,-0.002674764949219699,2004-09-11,Fechamento
2004-09-12,-0.005387068054459358,2004-09-12,Fechamento
2004-09-13,-0.00262328270921941,2004-09-13,Fechamento
2004-09-14,0.02368103454440762,2004-09-14,Fechamento
2004-09-15,0.0025059212741425085,2004-09-15,Fechamento
2004-09-16,0.02350499371195891,2004-09-16,Fechamento
2004-09-17,0.007633588430937532,2004-09-17,Fechamento
2004-09-18,0.010940451050445433,2004-09-18,Fechamento
2004-09-19,0.014331384490361643,2004-09-19,Fechamento
2004-09-20,-0.0018922316187581778,2004-09-20,Fechamento
2004-09-21,-0.00030880652090869987,2004-09-21,Fechamento
2004-09-22,-0.016803703238877254,2004-09-22,Fechamento
2004-09-23,0.006914253507940948,2004-09-23,Fechamento
2004-09-24,-0.00038461502016584603,2004-09-24,Fechamento
2004-09-25,-0.002495020578153806,2004-09-25,Fechamento
2004-09-26,-0.002645717818002713,2004-09-26,Fechamento
2004-09-27,-0.008049760967020703,2004-09-27,Fechamento
2004-09-28,0.012578545000258234,2004-09-28,Fechamento
2004-09-29,-0.006171740001726711,2004-09-29,Fechamento
2004-09-30,-0.0018319808975575391,2004-09-30,Fechamento
2004-10-01,0.017448596875434763,2004-10-01,Fechamento
2004-10-02,0.002794732001877609,2004-10-02,Fechamento
2004-10-03,0.005505855244102187,2004-10-03,Fechamento
2004-10-04,0.011049315391189918,2004-10-04,Fechamento
2004-10-05,-0.0017128884474701955,2004-10-05,Fechamento
2004-10-06,-0.010739226651768075,2004-10-06,Fechamento
2004-10-07,-0.0003241859955855908,2004-10-07,Fechamento
2004-10-08,-0.011577468418512815,2004-10-08,Fechamento
2004-10-09,-0.0026608908244293516,2004-10-09,Fechamento
2004-10-10,-0.006088442378334169,2004-10-10,Fechamento
2004-10-11,-0.0024621088952336834,2004-10-11,Fechamento
2004-10-12,-0.004787921103110697,2004-10-12,Fechamento
2004-10-13,-0.029296267024462086,2004-10-13,Fechamento
2004-10-14,-0.01472607653257274,2004-10-14,Fechamento
2004-10-15,0.017167550968995027,2004-10-15,Fechamento
2004-10-16,-0.007329225370818371,2004-10-16,Fechamento
2004-10-17,-0.0089515975293466,2004-10-17,Fechamento
2004-10-18,0.0011126864128176983,2004-10-18,Fechamento
2004-10-19,-0.021103238055329765,2004-10-19,Fechamento
2004-10-20,0.002356117938370428,2004-10-20,Fechamento
2004-10-21,0.011951325731997198,2004-10-21,Fechamento
2004-10-22,-0.008929425146322334,2004-10-22,Fechamento
2004-10-23,-0.002922506623693355,2004-10-23,Fechamento
2004-10-24,-0.003931304882821118,2004-10-24,Fechamento
2004-10-25,-0.0007316500140057691,2004-10-25,Fechamento
2004-10-26,0.015280582635088802,2004-10-26,Fechamento
2004-10-27,0.01666964670094817,2004-10-27,Fechamento
2004-10-28,-0.006854608542050666,2004-10-28,Fechamento
2004-10-29,0.006202433022000076,2004-10-29,Fechamento
2004-10-30,0.006113280760396122,2004-10-30,Fechamento
2004-10-31,0.007824513453996595,2004-10-31,Fechamento
2004-11-01,0.008409367299221593,2004-11-01,Fechamento
2004-11-02,0.0025857305930570007,2004-11-02,Fechamento
2004-11-03,0.015457110398978902,2004-11-03,Fechamento
2004-11-04,0.0076024890453094685,2004-11-04,Fechamento
2004-11-05,-0.016584801285335793,2004-11-05,Fechamento
2004-11-06,0.0037210413645435425,2004-11-06,Fechamento
2004-11-07,0.0021582660529841924,2004-11-07,Fechamento
2004-11-08,-0.015342691218855897,2004-11-08,Fechamento
2004-11-09,-0.00039315246783289126,2004-11-09,Fechamento
2004-11-10,0.0076438202633011265,2004-11-10,Fechamento
2004-11-11,-0.000507635838843612,2004-11-11,Fechamento
2004-11-12,0.017400483159224045,2004-11-12,Fechamento
2004-11-13,0.0017601647793985542,2004-11-13,Fechamento
2004-11-14,0.006035878778962167,2004-11-14,Fechamento
2004-11-15,0.00817888919456052,2004-11-15,Fechamento
2004-11-16,-0.013136593902659754,2004-11-16,Fechamento
2004-11-17,0.012211301395432361,2004-11-17,Fechamento
2004-11-18,-0.004971207491674345,2004-11-18,Fechamento
2004-11-19,-0.0072062888647899115,2004-11-19,Fechamento
2004-11-20,-0.0032756972159229125,2004-11-20,Fechamento
2004-11-21,-0.0032756972159229125,2004-11-21,Fechamento
2004-11-22,0.014236215084803217,2004-11-22,Fechamento
2004-11-23,-0.005894591724143083,2004-11-23,Fechamento
2004-11-24,-0.001724019420118239,2004-11-24,Fechamento
2004-11-25,0.014531474045597736,2004-11-25,Fechamento
2004-11-26,-0.0009086454033182534,2004-11-26,Fechamento
2004-11-27,0.004048086516564275,2004-11-27,Fechamento
2004-11-28,0.0015010543745045402,2004-11-28,Fechamento
2004-11-29,-0.010568152768578365,2004-11-29,Fechamento
2004-11-30,0.005416395764464621,2004-11-30,Fechamento
2004-12-01,0.0001890893520215542,2004-12-01,Fechamento
2004-12-02,-0.006249223359262146,2004-12-02,Fechamento
2004-12-03,0.006219553684119639,2004-12-03,Fechamento
2004-12-04,-0.0009984674654469395,2004-12-04,Fechamento
2004-12-05,0.001393953860335917,2004-12-05,Fechamento
2004-12-06,0.0014673132990088433,2004-12-06,Fechamento
2004-12-07,-0.028692041947194102,2004-12-07,Fechamento
2004-12-08,-0.0026048321494744897,2004-12-08,Fechamento
2004-12-09,-0.018495616610349153,2004-12-09,Fechamento
2004-12-10,0.014548328641982522,2004-12-10,Fechamento
2004-12-11,-0.006755369753205276,2004-12-11,Fechamento
2004-12-12,-0.008811040516258806,2004-12-12,Fechamento
2004-12-13,0.010452177087159509,2004-12-13,Fechamento
2004-12-14,0.011447912953764128,2004-12-14,Fechamento
2004-12-15,-0.0018745377739630698,2004-12-15,Fechamento
2004-12-16,0.007621529374103542,2004-12-16,Fechamento
2004-12-17,-0.008069472720673598,2004-12-17,Fechamento
2004-12-18,0.003915521784078102,2004-12-18,Fechamento
2004-12-19,0.0022813579583077503,2004-12-19,Fechamento
2004-12-20,-0.0058730385637910665,2004-12-20,Fechamento
2004-12-21,0.012358910227738384,2004-12-21,Fechamento
2004-12-22,-0.006763339570875715,2004-12-22,Fechamento
2004-12-23,0.003094532008680595,2004-12-23,Fechamento
2004-12-24,0.0007042660254380495,2004-12-24,Fechamento
2004-12-25,0.0007042660254380495,2004-12-25,Fechamento
2004-12-26,0.0028967008885144216,2004-12-26,Fechamento
2004-12-27,-0.0008956258410997009,2004-12-27,Fechamento
2004-12-28,0.0016782006014484097,2004-12-28,Fechamento
2004-12-29,-0.002323151546172575,2004-12-29,Fechamento
2004-12-30,-0.001810621561956438,2004-12-30,Fechamento
2004-12-31,-0.0008377995869450761,2004-12-31,Fechamento
2005-01-01,-0.0008377995869450761,2005-01-01,Fechamento
2005-01-02,-0.0008185241688935344,2005-01-02,Fechamento
2005-01-03,-0.018776792456075775,2005-01-03,Fechamento
2005-01-04,-0.03216296165829702,2005-01-04,Fechamento
2005-01-05,-0.0025399604997171643,2005-01-05,Fechamento
2005-01-06,-0.008944160865189676,2005-01-06,Fechamento
2005-01-07,0.01809318760833456,2005-01-07,Fechamento
2005-01-08,-0.008866137574189015,2005-01-08,Fechamento
2005-01-09,-0.006388473853717325,2005-01-09,Fechamento
2005-01-10,-0.013248048534031831,2005-01-10,Fechamento
2005-01-11,0.00770851174151943,2005-01-11,Fechamento
2005-01-12,0.010254329015717545,2005-01-12,Fechamento
2005-01-13,0.015719775295078176,2005-01-13,Fechamento
2005-01-14,0.008641906006535027,2005-01-14,Fechamento
2005-01-15,0.005815294704963669,2005-01-15,Fechamento
2005-01-16,0.010581130514712545,2005-01-16,Fechamento
2005-01-17,-0.011130638157538453,2005-01-17,Fechamento
2005-01-18,-0.010542251789183332,2005-01-18,Fechamento
2005-01-19,0.01236562015826026,2005-01-19,Fechamento
2005-01-20,-0.02335296131462483,2005-01-20,Fechamento
2005-01-21,0.011774388513869916,2005-01-21,Fechamento
2005-01-22,-0.004177168517843288,2005-01-22,Fechamento
2005-01-23,-0.002438801107919497,2005-01-23,Fechamento
2005-01-24,0.016408368837259157,2005-01-24,Fechamento
2005-01-25,0.0016099320121680805,2005-01-25,Fechamento
2005-01-26,0.014360824090804414,2005-01-26,Fechamento
2005-01-27,-0.019690139498108383,2005-01-27,Fechamento
2005-01-28,-0.0011973373883762406,2005-01-28,Fechamento
2005-01-29,0.002470429010394737,2005-01-29,Fechamento
2005-01-30,-0.002175550931893403,2005-01-30,Fechamento
2005-01-31,0.01647095058321879,2005-01-31,Fechamento
2005-02-01,-0.00617519151641277,2005-02-01,Fechamento
2005-02-02,0.01978016297452001,2005-02-02,Fechamento
2005-02-03,0.009661914736244448,2005-02-03,Fechamento
2005-02-04,0.028413934918538164,2005-02-04,Fechamento
2005-02-05,0.013630354339221728,2005-02-05,Fechamento
2005-02-06,0.012920205278222463,2005-02-06,Fechamento
2005-02-07,0.019285337543100873,2005-02-07,Fechamento
2005-02-08,0.019037924827391306,2005-02-08,Fechamento
2005-02-09,0.015630855484683348,2005-02-09,Fechamento
2005-02-10,-0.0054895244392367815,2005-02-10,Fechamento
2005-02-11,0.0001790093381144331,2005-02-11,Fechamento
2005-02-12,0.003440113461187,2005-02-12,Fechamento
2005-02-13,0.003440113461187,2005-02-13,Fechamento
2005-02-14,-0.012898745019435331,2005-02-14,Fechamento
2005-02-15,-0.003846985566978489,2005-02-15,Fechamento
2005-02-16,-0.016317212178093676,2005-02-16,Fechamento
2005-02-17,0.01623697341625041,2005-02-17,Fechamento
2005-02-18,-0.020284797319193082,2005-02-18,Fechamento
2005-02-19,-0.007422153333490033,2005-02-19,Fechamento
2005-02-20,-0.006053005412003709,2005-02-20,Fechamento
2005-02-21,-0.005225748631179528,2005-02-21,Fechamento
2005-02-22,-0.011151216329436053,2005-02-22,Fechamento
2005-02-23,0.00953950618336874,2005-02-23,Fechamento
2005-02-24,0.0361857906705958,2005-02-24,Fechamento
2005-02-25,-0.006817568655049566,2005-02-25,Fechamento
2005-02-26,0.004506152647659878,2005-02-26,Fechamento
2005-02-27,0.006939127967369729,2005-02-27,Fechamento
2005-02-28,-0.015378077457358863,2005-02-28,Fechamento
2005-03-01,-0.017886490393049126,2005-03-01,Fechamento
2005-03-02,0.011726249459651061,2005-03-02,Fechamento
2005-03-03,0.010251670759098719,2005-03-03,Fechamento
2005-03-04,0.009842096267375755,2005-03-04,Fechamento
2005-03-05,-0.00028891027285649074,2005-03-05,Fechamento
2005-03-06,0.0034833815232691023,2005-03-06,Fechamento
2005-03-07,0.0018258685729000135,2005-03-07,Fechamento
2005-03-08,-0.021615715667507196,2005-03-08,Fechamento
2005-03-09,-0.022625981805610706,2005-03-09,Fechamento
2005-03-10,-0.0036506254032198093,2005-03-10,Fechamento
2005-03-11,-0.02001737647428614,2005-03-11,Fechamento
2005-03-12,-0.013216766155544768,2005-03-12,Fechamento
2005-03-13,-0.016977424837655963,2005-03-13,Fechamento
2005-03-14,0.001847984522457491,2005-03-14,Fechamento
2005-03-15,-0.01586241427650803,2005-03-15,Fechamento
2005-03-16,0.009555021989359425,2005-03-16,Fechamento
2005-03-17,0.008201428166547231,2005-03-17,Fechamento
2005-03-18,-0.01589579246432571,2005-03-18,Fechamento
2005-03-19,-0.0024307544124939186,2005-03-19,Fechamento
2005-03-20,-0.0035004391462317708,2005-03-20,Fechamento
2005-03-21,-0.0028812975617156233,2005-03-21,Fechamento
2005-03-22,-0.021650190219748566,2005-03-22,Fechamento
2005-03-23,-0.004391726395993167,2005-03-23,Fechamento
2005-03-24,0.024088776383122124,2005-03-24,Fechamento
2005-03-25,-0.0012086094485838084,2005-03-25,Fechamento
2005-03-26,-0.0012086094485838084,2005-03-26,Fechamento
2005-03-27,-0.0006510467442065367,2005-03-27,Fechamento
2005-03-28,-0.009933967598114268,2005-03-28,Fechamento
2005-03-29,-0.007577284006788698,2005-03-29,Fechamento
2005-03-30,0.0289165646377727,2005-03-30,Fechamento
2005-03-31,0.00984675826644299,2005-03-31,Fechamento
2005-04-01,0.008602405573461258,2005-04-01,Fechamento
2005-04-02,0.005970895374554796,2005-04-02,Fechamento
2005-04-03,0.009947111117722063,2005-04-03,Fechamento
2005-04-04,-0.00943733702062799,2005-04-04,Fechamento
2005-04-05,-0.007762598539867049,2005-04-05,Fechamento
2005-04-06,-0.00732178095412106,2005-04-06,Fechamento
2005-04-07,0.026999264765369624,2005-04-07,Fechamento
2005-04-08,-0.013882422726032129,2005-04-08,Fechamento
2005-04-09,-0.002280974895055721,2005-04-09,Fechamento
2005-04-10,-0.0004918843636626535,2005-04-10,Fechamento
2005-04-11,0.0016915539310700112,2005-04-11,Fechamento
2005-04-12,0.013307929875693958,2005-04-12,Fechamento
2005-04-13,-0.004748205986655041,2005-04-13,Fechamento
2005-04-14,-0.03958237518447927,2005-04-14,Fechamento
2005-04-15,-0.007299363264579917,2005-04-15,Fechamento
2005-04-16,-0.007326092125790051,2005-04-16,Fechamento
2005-04-17,-0.009580503640005067,2005-04-17,Fechamento
2005-04-18,0.014538485104716337,2005-04-18,Fechamento
2005-04-19,0.03116698889134817,2005-04-19,Fechamento
2005-04-20,-0.015554224687913454,2005-04-20,Fechamento
2005-04-21,0.01005041643605035,2005-04-21,Fechamento
2005-04-22,-0.007670225531194674,2005-04-22,Fechamento
2005-04-23,0.005620255944239094,2005-04-23,Fechamento
2005-04-24,0.0026475128907466803,2005-04-24,Fechamento
2005-04-25,0.020116190824073232,2005-04-25,Fechamento
2005-04-26,0.00612823034311516,2005-04-26,Fechamento
2005-04-27,-0.00039653278648410506,2005-04-27,Fechamento
2005-04-28,-0.027452986666203216,2005-04-28,Fechamento
2005-04-29,0.020842816850773715,2005-04-29,Fechamento
2005-04-30,0.0038475437130549572,2005-04-30,Fechamento
2005-05-01,-0.00021961806469961154,2005-05-01,Fechamento
2005-05-02,-0.0011417781651084091,2005-05-02,Fechamento
